"","user_id","partida","seleccio.1","seleccio.2","seleccio.3","seleccio.4","seleccio.5","seleccio.6","seleccio.7","seleccio.8","seleccio.9","seleccio.10","mean_contr","SD","mean.1","mean.2","mean.3","mean.4","mean.5","mean.6","mean.7","mean.8","mean.9","mean.10","comp_mean1","comp_mean2","comp_mean3","comp_mean4","comp_mean5","comp_mean6","comp_mean7","comp_mean8","comp_mean9","comp_mean10","comp_last_mean2","comp_last_mean3","comp_last_mean4","comp_last_mean5","comp_last_mean6","comp_last_mean7","comp_last_mean8","comp_last_mean9","comp_last_mean10","cond_coop2","cond_coop3","cond_coop4","cond_coop5","cond_coop6","cond_coop7","cond_coop8","cond_coop9","cond_coop10","free_1","free_2","free_3","free_4","free_5","free_6","free_7","free_8","free_9","free_10","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig","agegroups"
"35",36,7,2,3,4,2,3,1,1,2,4,0,2.2,1.31656117720877,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"Sara_delValle",43480,"female",23,"prof",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Treaty of Versailles","2015-12-12 12:00:07.074886","2015-12-12 12:16:39.910183",1,"2015-12-12 12:05:59.749166",40,18,"true","false","false",7,0,2,"Individual gas fee","15%",18,10,1,"20-24"
"36",37,6,3,3,2,2,2,2,2,0,2,1,1.9,0.875595035770913,2.16666666666667,2.66666666666667,2.66666666666667,2.33333333333333,2.16666666666667,1.83333333333333,1.83333333333333,2,1.66666666666667,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,"Rayack",43480,"male",26,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Declaration of Helsinki","2015-12-12 12:00:08.891776","2015-12-12 12:12:03.859798",1,"2015-12-12 12:03:51.060479",40,21,"true","false","false",6,0,2,"Individual gas fee","5%",21,10,1,"25-29"
"37",38,7,2,3,4,4,4,4,3,2,2,1,2.9,1.10050493461461,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Bonita",8030,"female",60,"secondary",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Disagree","Agree","Agree","Refrigerator Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:00:36.929354","2015-12-12 12:17:29.372768",1,"2015-12-12 12:05:50.023672",40,11,"true","false","false",7,0,4,"Individual gas fee","20%",11,10,1,"60-64"
"38",39,6,4,2,4,1,4,3,2,4,1,0,2.5,1.50923085635624,2.16666666666667,2.66666666666667,2.66666666666667,2.33333333333333,2.16666666666667,1.83333333333333,1.83333333333333,2,1.66666666666667,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Matakross",8902,"male",14,"none",NA,"No","Somewhat","No, after a few rounds","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Declaration of Helsinki","2015-12-12 12:01:25.259162","2015-12-12 12:10:31.020800",1,"2015-12-12 12:02:57.458625",40,15,"true","false","false",6,0,6,"Carbon footprint","5%",15,10,1,"10-14"
"39",40,7,0,1,0,1,0,0,3,2,0,0,0.7,1.05934990547138,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,"Caragato",8902,"male",38,"primary",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:02:01.777240","2015-12-12 12:15:23.704421",1,"2015-12-12 12:05:54.468482",40,33,"true","false","false",7,0,3,"Individual gas fee","15%",33,10,1,"35-39"
"40",41,7,2,3,2,3,3,2,2,3,2,1,2.3,0.674948557710553,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Paco",8030,"male",65,"none",NA,"No","Somewhat","Yes, from the beginning","Disagree","Disagree","n/a","Agree","Agree","Agree","Greenhouse Effect","China","Solar energy","Kyoto Protocol","2015-12-12 12:02:17.869545","2015-12-12 12:18:34.007295",1,"2015-12-12 12:05:44.456717",40,17,"true","false","false",7,0,5,"Carbon footprint","5%",17,10,1,"65-69"
"41",42,7,4,4,2,3,2,3,2,1,2,0,2.3,1.25166555703457,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"CinfuefosXII",8017,"male",15,"none",NA,"No","Somewhat","No, after a few rounds","Disagree","Agree","n/a","Agree","Agree","Disagree","Doppler Effect","China","Solar energy","Declaration of Helsinki","2015-12-12 12:04:33.053604","2015-12-12 12:18:11.007459",1,"2015-12-12 12:05:45.306651",40,17,"true","false","false",7,0,6,"Eco-Impact","15%",17,10,1,"15-19"
"42",43,7,3,2,2,2,1,0,3,3,2,0,1.8,1.13529242439509,2.16666666666667,2.66666666666667,2.33333333333333,2.5,2.16666666666667,1.66666666666667,2.33333333333333,2.16666666666667,2,0.333333333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,"Bernip25",8030,"male",14,"primary",NA,"No","Very Much","Yes, from the beginning","Disagree","Agree","Agree","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:04:38.694537","2015-12-12 12:16:52.758334",1,"2015-12-12 12:08:22.604538",40,22,"true","false","false",7,0,1,"Carbon footprint","15%",22,10,1,"10-14"
"43",44,8,2,2,2,2,2,1,1,2,0,0,1.4,0.843274042711568,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Merece",8020,"female",44,"prof",NA,"No","Somewhat","Yes, after a few rounds","Agree","Disagree","Agree","Agree","Agree","Agree","Greenhouse Effect","China","Solar energy","Kyoto Protocol","2015-12-12 12:16:33.007770","2015-12-12 12:33:47.944317",1,"2015-12-12 12:20:10.289589",30,16,"true","false","false",8,0,6,"Individual gas fee","20%",16,10,1,"40-44"
"44",45,8,0,1,2,3,4,0,1,2,3,4,2,1.49071198499986,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Eliild",8030,"male",25,"bachillerat",NA,"No","Not at all","No, after a few rounds","n/a","n/a","Disagree","Disagree","n/a","Disagree","Greenhouse Effect","U.S","Nuclear energy","Declaration of Helsinki","2015-12-12 12:19:40.705570","2015-12-12 12:33:42.241055",1,"2015-12-12 12:21:05.088109",20,0,"true","true","true",8,0,4,"Individual gas fee","15%",0,10,1,"25-29"
"45",46,8,4,4,4,4,4,4,4,4,4,4,4,0,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Subí",8030,"female",29,"primary",NA,"No","Very Much","No, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","Disagree","Greenhouse Effect","China","Solar energy","Schengen Agreement","2015-12-12 12:20:19.145672","2015-12-12 12:33:40.986983",1,"2015-12-12 12:24:09.975195",60,20,"true","false","false",8,0,1,"Individual gas fee","15%",20,10,1,"25-29"
"46",47,8,1,1,1,2,1,1,0,1,1,0,0.9,0.567646212197547,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Maknum ",8020,"male",44,"prof",NA,"No","Very Much","Yes, after a few rounds","Agree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:20:19.532999","2015-12-12 12:33:23.653198",1,"2015-12-12 12:23:43.458802",40,31,"true","false","false",8,0,2,"Individual gas fee","20%",31,10,1,"40-44"
"47",48,8,4,2,2,3,4,2,4,2,2,3,2.8,0.918936583472681,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"David",8015,"male",36,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:22:19.410973","2015-12-12 12:34:14.780570",1,"2015-12-12 12:26:47.068039",50,22,"true","false","false",8,0,3,"Carbon footprint","15%",22,10,1,"35-39"
"48",49,8,3,4,4,3,4,3,3,4,2,4,3.4,0.699205898780101,2.33333333333333,2.33333333333333,2.5,2.83333333333333,3.16666666666667,1.83333333333333,2.16666666666667,2.5,2,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Helena",8015,"female",32,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:22:54.150641","2015-12-12 12:35:13.331791",1,"2015-12-12 12:26:38.629464",40,6,"true","false","false",8,0,5,"Individual gas fee","20%",6,10,1,"30-34"
"49",50,9,2,2,1,1,0,1,2,2,2,0,1.3,0.823272602348565,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Betylula",28027,"female",35,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","Disagree","Disagree","n/a","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Treaty of Versailles","2015-12-12 12:23:15.432895","2015-12-12 12:40:59.012184",1,"2015-12-12 12:29:25.544958",40,27,"true","false","false",9,0,2,"Individual gas fee","15%",27,10,1,"35-39"
"50",51,9,4,4,4,4,4,4,0,0,0,4,2.8,1.93218356615859,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,"Antoni M. R.",8338,"male",26,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 12:24:27.105405","2015-12-12 12:41:54.952811",1,"2015-12-12 12:29:44.727544",40,12,"true","false","false",9,0,5,"Carbon footprint","5%",12,10,1,"25-29"
"51",52,9,2,3,1,2,1,2,0,1,2,3,1.7,0.948683298050514,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Supéralo pez",28027,"male",33,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:24:37.740637","2015-12-12 12:41:21.098496",1,"2015-12-12 12:29:42.084473",40,23,"true","false","false",9,0,1,"Individual gas fee","20%",23,10,1,"30-34"
"52",53,9,2,2,3,4,3,2,3,4,2,0,2.5,1.17851130197758,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Papons",8021,"male",41,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:26:33.589304","2015-12-12 12:39:43.614868",1,"2015-12-12 12:29:44.577427",40,15,"true","false","false",9,0,3,"Carbon footprint","15%",15,10,1,"40-44"
"53",54,9,4,3,2,0,4,4,0,0,0,0,1.7,1.88856206322871,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"Turbonegra",9550,"female",30,"prof",NA,"No","Very Much","No, after a few rounds","Disagree","Disagree","Agree","Agree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:28:03.213006","2015-12-12 12:38:59.057552",1,"2015-12-12 12:29:40.843864",40,23,"true","false","false",9,0,6,"Carbon footprint","15%",23,10,1,"30-34"
"54",55,9,4,3,3,3,4,4,4,2,2,0,2.9,1.28668393770792,3,2.83333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.83333333333333,1.5,1.5,1.33333333333333,1.16666666666667,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Makeitcounts",8019,"female",27,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","n/a","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:31:19.288888","2015-12-12 12:39:41.842421",1,"2015-12-12 12:33:05.313179",40,11,"true","false","false",9,0,4,"Carbon footprint","5%",11,10,1,"25-29"
"55",56,10,2,3,4,3,2,3,3,2,4,2,2.8,0.788810637746616,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Xix",8019,"male",32,"univ",NA,"No","Very Much","Yes, after a few rounds","Agree","Agree","Agree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Schengen Agreement","2015-12-12 12:31:23.005589","2015-12-12 12:55:25.513298",1,"2015-12-12 12:34:50.320671",60,32,"true","false","false",10,0,2,"Reduced environmental cost","5%",32,10,1,"30-34"
"56",57,10,2,4,2,1,1,2,1,2,1,0,1.6,1.07496769977314,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Chivara",8030,"male",12,"primary",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","n/a","Disagree","Greenhouse Effect","Italy","Solar energy","Treaty of Versailles","2015-12-12 12:35:02.574329","2015-12-12 12:54:44.808302",1,"2015-12-12 12:38:11.928772",20,4,"true","false","true",10,0,1,"Eco-Impact","5%",4,10,1,"10-14"
"57",58,10,3,2,3,0,4,1,2,4,1,0,2,1.49071198499986,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,"Andrewinski",8030,"male",12,"none",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Agree","Greenhouse Effect","Italy","Oil","Schengen Agreement","2015-12-12 12:35:35.791319","2015-12-12 12:55:56.936520",1,"2015-12-12 12:38:09.948316",40,20,"true","false","false",10,0,3,"Eco-Impact","20%",20,10,1,"10-14"
"58",59,10,4,4,4,4,4,0,4,4,4,4,3.6,1.26491106406735,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Land of Rivals",8019,"male",26,"prof",NA,"Yes","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:41:34.254662","2015-12-12 12:54:37.676217",1,"2015-12-12 12:45:15.345506",50,14,"true","false","false",10,0,4,"Carbon footprint","20%",14,10,1,"25-29"
"59",60,10,0,1,0,1,0,1,0,3,4,0,1,1.4142135623731,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,"Silver",8003,"female",22,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:42:07.382324","2015-12-12 12:54:13.428431",1,"2015-12-12 12:45:10.220322",40,30,"true","false","false",10,0,5,"Eco-Impact","15%",30,10,1,"20-24"
"60",61,11,3,2,2,1,2,3,0,3,1,0,1.7,1.15950180872841,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,"Mirscat",8030,"female",25,"prof",NA,"Yes, in previous ds experiments","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Disagree","Greenhouse Effect","China","Solar energy","Declaration of Helsinki","2015-12-12 12:44:29.958790","2015-12-12 13:08:43.876514",1,"2015-12-12 12:54:27.539653",40,23,"true","false","false",11,0,4,"Eco-Impact","20%",23,10,1,"25-29"
"61",62,10,4,2,1,3,0,2,0,1,1,0,1.4,1.34989711542111,2.5,2.66666666666667,2.33333333333333,2,1.83333333333333,1.5,1.66666666666667,2.66666666666667,2.5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,"Hipidos",8030,"male",29,"bachillerat",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:44:37.740781","2015-12-12 12:54:30.487840",1,"2015-12-12 12:47:11.656173",30,16,"true","false","true",10,0,6,"Carbon footprint","15%",16,10,1,"25-29"
"62",63,11,2,2,2,2,2,2,2,1,0,0,1.5,0.849836585598797,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Olesa23",8292,"male",47,"secondary",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 12:51:00.613479","2015-12-12 13:07:35.776268",1,"2015-12-12 12:54:07.111712",40,25,"true","false","false",11,0,3,"Individual gas fee","5%",25,10,1,"45-49"
"63",64,11,2,4,2,3,1,2,1,4,0,0,1.9,1.44913767461894,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Ainaratg03",8291,"female",12,"primary",NA,"No","Very Much","Yes, after a few rounds","Agree","Agree","n/a","Agree","Agree","Agree","Greenhouse Effect","U.S","Oil","Kyoto Protocol","2015-12-12 12:53:24.092451","2015-12-12 13:08:41.464661",1,"2015-12-12 12:57:39.292591",40,21,"true","false","false",11,0,2,"Individual gas fee","20%",21,10,1,"10-14"
"64",65,11,2,3,2,4,2,2,3,2,1,0,2.1,1.10050493461461,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"Jugases",8291,"female",42,"prof",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","Agree","n/a","Agree","n/a","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:54:20.799263","2015-12-12 13:08:55.519613",1,"2015-12-12 12:57:44.850527",40,19,"true","false","false",11,0,5,"Eco-Impact","5%",19,10,1,"40-44"
"65",66,11,2,3,4,3,3,2,2,1,0,0,2,1.33333333333333,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Ariana",8291,"male",42,"secondary",NA,"No","Very Much","Yes, after a few rounds","Disagree","Agree","n/a","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 12:54:43.394527","2015-12-12 13:09:10.297669",1,"2015-12-12 12:57:37.387683",40,20,"true","false","false",11,0,6,"Carbon footprint","2%",20,10,1,"40-44"
"66",67,11,2,3,4,3,4,3,4,4,3,1,3.1,0.994428926011753,2.16666666666667,2.83333333333333,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,2,2.5,0.833333333333333,0.166666666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A leído",46120,"male",41,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","Agree","Agree","n/a","Agree","n/a","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 12:59:11.386872","2015-12-12 13:07:37.073375",1,"2015-12-12 13:00:59.971217",40,9,"true","false","false",11,0,1,"Individual gas fee","2%",9,10,1,"40-44"
"67",68,12,2,2,2,1,3,2,2,0,1,0,1.5,0.97182531580755,3.16666666666667,3.33333333333333,3.33333333333333,2.83333333333333,3,2.83333333333333,2.16666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,"Triqueta90",8014,"female",25,"bachillerat",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Schengen Agreement","2015-12-12 13:04:54.953184","2015-12-12 13:19:49.835462",1,"2015-12-12 13:11:51.992927",40,25,"true","false","false",12,0,4,"Eco-Impact","20%",25,10,1,"25-29"
"68",69,12,2,3,4,2,1,2,2,0,0,0,1.6,1.34989711542111,3.16666666666667,3.33333333333333,3.33333333333333,2.83333333333333,3,2.83333333333333,2.16666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Andrea tb",8024,"female",25,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Disagree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 13:05:59.448830","2015-12-12 13:19:41.359408",1,"2015-12-12 13:09:41.557543",20,4,"true","false","false",12,0,6,"Carbon footprint","15%",4,10,1,"25-29"
